
# Surface 0 of 1 surfaces

# Curve title: "file matrix nonuniform"

# Contour 0, label:      8.5
 1.25875  3.55932  3.5 
 1.2581  3.48305  3.5 
 1.25755  3.40678  3.5 
 1.25714  3.33393  3.5 
 1.25713  3.33051  3.5 
 1.25686  3.25424  3.5 
 1.2567  3.17797  3.5 
 1.25665  3.10169  3.5 
 1.25672  3.02542  3.5 
 1.25692  2.94915  3.5 
 1.25714  2.89817  3.5 
 1.25727  2.87288  3.5 
 1.25781  2.79661  3.5 
 1.25852  2.72034  3.5 
 1.2594  2.64407  3.5 
 1.26048  2.5678  3.5 
 1.26122  2.52424  3.5 
 1.26184  2.49153  3.5 
 1.26353  2.41525  3.5 
 1.26531  2.34529  3.5 
 1.26548  2.33898  3.5 
 1.26798  2.26271  3.5 
 1.26939  2.22486  3.5 
 1.27095  2.18644  3.5 
 1.27347  2.13248  3.5 
 1.27461  2.11017  3.5 
 1.27755  2.0601  3.5 
 1.27924  2.0339  3.5 
 1.28163  2.00187  3.5 
 1.28526  1.95763  3.5 
 1.28571  1.95286  3.5 
 1.2898  1.91604  3.5 
 1.29388  1.88361  3.5 
 1.29424  1.88136  3.5 
 1.29796  1.86189  3.5 
 1.30204  1.84624  3.5 
 1.30612  1.83737  3.5 
 1.3102  1.83679  3.5 
 1.31429  1.84646  3.5 
 1.31837  1.86896  3.5 
 1.31975  1.88136  3.5 
 1.32245  1.91795  3.5 
 1.32446  1.95763  3.5 
 1.32653  2.02753  3.5 
 1.32668  2.0339  3.5 
 1.32763  2.11017  3.5 
 1.32796  2.18644  3.5 
 1.32787  2.26271  3.5 
 1.32747  2.33898  3.5 
 1.32686  2.41525  3.5 
 1.32653  2.44794  3.5 
 1.32605  2.49153  3.5 
 1.32507  2.5678  3.5 
 1.32402  2.64407  3.5 
 1.3229  2.72034  3.5 
 1.32245  2.75014  3.5 
 1.32167  2.79661  3.5 
 1.32036  2.87288  3.5 
 1.31904  2.94915  3.5 
 1.31837  2.98765  3.5 
 1.31764  3.02542  3.5 
 1.31616  3.10169  3.5 
 1.3147  3.17797  3.5 
 1.31429  3.19982  3.5 
 1.31312  3.25424  3.5 
 1.31152  3.33051  3.5 
 1.3102  3.39437  3.5 
 1.30991  3.40678  3.5 
 1.30815  3.48305  3.5 
 1.30643  3.55932  3.5 
 1.30612  3.57312  3.5 
 1.30452  3.63559  3.5 
 1.30262  3.71186  3.5 
 1.30204  3.73561  3.5 
 1.30052  3.78814  3.5 
 1.29839  3.86441  3.5 
 1.29796  3.88025  3.5 
 1.29594  3.94068  3.5 
 1.29388  4.00467  3.5 
 1.29337  4.01695  3.5 
 1.2903  4.09322  3.5 
 1.2898  4.10607  3.5 
 1.28633  4.16949  3.5 
 1.28571  4.18118  3.5 
 1.28163  4.2263  3.5 
 1.27755  4.23718  3.5 
 1.27347  4.20846  3.5 


# Contour 6, label:      2.5
 1.27755  3.87672  2.5 
 1.27652  3.86441  2.5 
 1.27347  3.82473  2.5 
 1.27202  3.78814  2.5 
 1.26939  3.71439  2.5 
 1.26933  3.71186  2.5 
 1.26764  3.63559  2.5 
 1.26616  3.55932  2.5 
 1.26531  3.50945  2.5 
 1.26496  3.48305  2.5 
 1.2641  3.40678  2.5 
 1.26338  3.33051  2.5 
 1.26281  3.25424  2.5 
 1.2624  3.17797  2.5 
 1.26214  3.10169  2.5 
 1.26205  3.02542  2.5 
 1.26213  2.94915  2.5 
 1.26239  2.87288  2.5 
 1.26282  2.79661  2.5 
 1.26346  2.72034  2.5 
 1.26429  2.64407  2.5 
 1.26531  2.56918  2.5 
 1.26533  2.5678  2.5 
 1.26679  2.49153  2.5 
 1.2685  2.41525  2.5 
 1.26939  2.3817  2.5 
 1.27065  2.33898  2.5 
 1.27324  2.26271  2.5 
 1.27347  2.25688  2.5 
 1.27658  2.18644  2.5 
 1.27755  2.16738  2.5 
 1.28079  2.11017  2.5 
 1.28163  2.09724  2.5 
 1.28571  2.042  2.5 
